reset 
clear 
plot 2 with lines 
set size ratio 0.500000 
set nokey 
11 0 100.000000 
11 1 75.197270 
11 2 42.962400 
11 3 20.660302 
11 4 8.273462 
11 5 2.740524 
11 6 0.748142 
11 7 0.168079 
11 8 0.031082 
11 9 0.004737 
11 10 0.000596 
11 11 0.000135 
11 12 0.000012 
11 13 0.000001 
11 14 0.000000 
11 15 0.000000 
11 16 0.000000 
11 17 0.000000 
11 18 0.000000 
11 19 0.000000 
11 20 0.000000 
11 21 0.000000 
11 22 0.000000 
11 23 0.000000 
11 24 0.000000 
11 25 0.000000 
11 26 0.000000 
11 27 0.000000 
11 28 0.000000 
11 29 0.000000 
11 30 0.000000 
11 31 0.000000 
11 32 0.000000 
11 33 0.000000 
11 34 0.000000 
11 35 0.000000 
11 36 0.000000 
11 37 0.000000 
11 38 0.000000 
11 39 0.000000 
11 40 0.000000 
11 41 0.000000 
11 42 0.000000 
12 0 100.000000 
12 1 75.197259 
12 2 42.962378 
12 3 20.660282 
12 4 8.273450 
12 5 2.740519 
12 6 0.748140 
12 7 0.168079 
12 8 0.031082 
12 9 0.004737 
12 10 0.000596 
12 11 0.000135 
12 12 0.000012 
12 13 0.000001 
12 14 0.000000 
12 15 0.000000 
12 16 0.000000 
12 17 0.000000 
12 18 0.000000 
12 19 0.000000 
12 20 0.000000 
12 21 0.000000 
12 22 0.000000 
12 23 0.000000 
12 24 0.000000 
12 25 0.000000 
12 26 0.000000 
12 27 0.000000 
12 28 0.000000 
12 29 0.000000 
12 30 0.000000 
12 31 0.000000 
12 32 0.000000 
12 33 0.000000 
12 34 0.000000 
12 35 0.000000 
12 36 0.000000 
12 37 0.000000 
12 38 0.000000 
12 39 0.000000 
12 40 0.000000 
12 41 0.000000 
12 42 0.000000 
13 0 100.000000 
13 1 75.197152 
13 2 42.962183 
13 3 20.660104 
13 4 8.273342 
13 5 2.740471 
13 6 0.748124 
13 7 0.168075 
13 8 0.031081 
13 9 0.004737 
13 10 0.000596 
13 11 0.000135 
13 12 0.000012 
13 13 0.000001 
13 14 0.000000 
13 15 0.000000 
13 16 0.000000 
13 17 0.000000 
13 18 0.000000 
13 19 0.000000 
13 20 0.000000 
13 21 0.000000 
13 22 0.000000 
13 23 0.000000 
13 24 0.000000 
13 25 0.000000 
13 26 0.000000 
13 27 0.000000 
13 28 0.000000 
13 29 0.000000 
13 30 0.000000 
13 31 0.000000 
13 32 0.000000 
13 33 0.000000 
13 34 0.000000 
13 35 0.000000 
13 36 0.000000 
13 37 0.000000 
13 38 0.000000 
13 39 0.000000 
13 40 0.000000 
13 41 0.000000 
13 42 0.000000 
14 0 100.000000 
14 1 75.196340 
14 2 42.960698 
14 3 20.658769 
14 4 8.272539 
14 5 2.740120 
14 6 0.748008 
14 7 0.168045 
14 8 0.031075 
14 9 0.004736 
14 10 0.000596 
14 11 0.000135 
14 12 0.000012 
14 13 0.000001 
14 14 0.000000 
14 15 0.000000 
14 16 0.000000 
14 17 0.000000 
14 18 0.000000 
14 19 0.000000 
14 20 0.000000 
14 21 0.000000 
14 22 0.000000 
14 23 0.000000 
14 24 0.000000 
14 25 0.000000 
14 26 0.000000 
14 27 0.000000 
14 28 0.000000 
14 29 0.000000 
14 30 0.000000 
14 31 0.000000 
14 32 0.000000 
14 33 0.000000 
14 34 0.000000 
14 35 0.000000 
14 36 0.000000 
14 37 0.000000 
14 38 0.000000 
14 39 0.000000 
14 40 0.000000 
14 41 0.000000 
14 42 0.000000 
15 0 100.000000 
15 1 75.191109 
15 2 42.951248 
15 3 20.650411 
15 4 8.267612 
15 5 2.738005 
15 6 0.747319 
15 7 0.167870 
15 8 0.031040 
15 9 0.004731 
15 10 0.000596 
15 11 0.000135 
15 12 0.000012 
15 13 0.000001 
15 14 0.000000 
15 15 0.000000 
15 16 0.000000 
15 17 0.000000 
15 18 0.000000 
15 19 0.000000 
15 20 0.000000 
15 21 0.000000 
15 22 0.000000 
15 23 0.000000 
15 24 0.000000 
15 25 0.000000 
15 26 0.000000 
15 27 0.000000 
15 28 0.000000 
15 29 0.000000 
15 30 0.000000 
15 31 0.000000 
15 32 0.000000 
15 33 0.000000 
15 34 0.000000 
15 35 0.000000 
15 36 0.000000 
15 37 0.000000 
15 38 0.000000 
15 39 0.000000 
15 40 0.000000 
15 41 0.000000 
15 42 0.000000 
16 0 100.000000 
16 1 75.162561 
16 2 42.900595 
16 3 20.606795 
16 4 8.242623 
16 5 2.727556 
16 6 0.743986 
16 7 0.167038 
16 8 0.030874 
16 9 0.004704 
16 10 0.000592 
16 11 0.000134 
16 12 0.000012 
16 13 0.000001 
16 14 0.000000 
16 15 0.000000 
16 16 0.000000 
16 17 0.000000 
16 18 0.000000 
16 19 0.000000 
16 20 0.000000 
16 21 0.000000 
16 22 0.000000 
16 23 0.000000 
16 24 0.000000 
16 25 0.000000 
16 26 0.000000 
16 27 0.000000 
16 28 0.000000 
16 29 0.000000 
16 30 0.000000 
16 31 0.000000 
16 32 0.000000 
16 33 0.000000 
16 34 0.000000 
16 35 0.000000 
16 36 0.000000 
16 37 0.000000 
16 38 0.000000 
16 39 0.000000 
16 40 0.000000 
16 41 0.000000 
16 42 0.000000 
17 0 100.000000 
17 1 75.028828 
17 2 42.670472 
17 3 20.416864 
17 4 8.138308 
17 5 2.685492 
17 6 0.730950 
17 7 0.163854 
17 8 0.030252 
17 9 0.004606 
17 10 0.000579 
17 11 0.000131 
17 12 0.000012 
17 13 0.000001 
17 14 0.000000 
17 15 0.000000 
17 16 0.000000 
17 17 0.000000 
17 18 0.000000 
17 19 0.000000 
17 20 0.000000 
17 21 0.000000 
17 22 0.000000 
17 23 0.000000 
17 24 0.000000 
17 25 0.000000 
17 26 0.000000 
17 27 0.000000 
17 28 0.000000 
17 29 0.000000 
17 30 0.000000 
17 31 0.000000 
17 32 0.000000 
17 33 0.000000 
17 34 0.000000 
17 35 0.000000 
17 36 0.000000 
17 37 0.000000 
17 38 0.000000 
17 39 0.000000 
17 40 0.000000 
17 41 0.000000 
17 42 0.000000 
18 0 100.000000 
18 1 74.478356 
18 2 41.775148 
18 3 19.727380 
18 4 7.782360 
18 5 2.548789 
18 6 0.690090 
18 7 0.154131 
18 8 0.028386 
18 9 0.004314 
18 10 0.000542 
18 11 0.000123 
18 12 0.000011 
18 13 0.000001 
18 14 0.000000 
18 15 0.000000 
18 16 0.000000 
18 17 0.000000 
18 18 0.000000 
18 19 0.000000 
18 20 0.000000 
18 21 0.000000 
18 22 0.000000 
18 23 0.000000 
18 24 0.000000 
18 25 0.000000 
18 26 0.000000 
18 27 0.000000 
18 28 0.000000 
18 29 0.000000 
18 30 0.000000 
18 31 0.000000 
18 32 0.000000 
18 33 0.000000 
18 34 0.000000 
18 35 0.000000 
18 36 0.000000 
18 37 0.000000 
18 38 0.000000 
18 39 0.000000 
18 40 0.000000 
18 41 0.000000 
18 42 0.000000 
19 0 100.000000 
19 1 72.393646 
19 2 38.754991 
19 3 17.656348 
19 4 6.803466 
19 5 2.195329 
19 6 0.588798 
19 7 0.130705 
19 8 0.023975 
19 9 0.003634 
19 10 0.000456 
19 11 0.000103 
19 12 0.000009 
19 13 0.000001 
19 14 0.000000 
19 15 0.000000 
19 16 0.000000 
19 17 0.000000 
19 18 0.000000 
19 19 0.000000 
19 20 0.000000 
19 21 0.000000 
19 22 0.000000 
19 23 0.000000 
19 24 0.000000 
19 25 0.000000 
19 26 0.000000 
19 27 0.000000 
19 28 0.000000 
19 29 0.000000 
19 30 0.000000 
19 31 0.000000 
19 32 0.000000 
19 33 0.000000 
19 34 0.000000 
19 35 0.000000 
19 36 0.000000 
19 37 0.000000 
19 38 0.000000 
19 39 0.000000 
19 40 0.000000 
19 41 0.000000 
19 42 0.000000 
20 0 100.000000 
20 1 64.409444 
20 2 29.927590 
20 3 12.650099 
20 4 4.693923 
20 5 1.484414 
20 6 0.393560 
20 7 0.086757 
20 8 0.015844 
20 9 0.002395 
20 10 0.000300 
20 11 0.000068 
20 12 0.000006 
20 13 0.000000 
20 14 0.000000 
20 15 0.000000 
20 16 0.000000 
20 17 0.000000 
20 18 0.000000 
20 19 0.000000 
20 20 0.000000 
20 21 0.000000 
20 22 0.000000 
20 23 0.000000 
20 24 0.000000 
20 25 0.000000 
20 26 0.000000 
20 27 0.000000 
20 28 0.000000 
20 29 0.000000 
20 30 0.000000 
20 31 0.000000 
20 32 0.000000 
20 33 0.000000 
20 34 0.000000 
20 35 0.000000 
20 36 0.000000 
20 37 0.000000 
20 38 0.000000 
20 39 0.000000 
20 40 0.000000 
20 41 0.000000 
20 42 0.000000 
EFO 
 pause 0.1 
set cbrange [-1.000000:101.000000] 
set palette defined (-1 "#0000FF", 101 "#FF0000") 
plot "-" using 2:1:3 with image 
0 0 100.000000 
0 1 29.639498 
0 2 10.957407 
0 3 5.377643 
0 4 2.741538 
0 5 1.350047 
0 6 0.623338 
0 7 0.265864 
0 8 0.103883 
0 9 0.037002 
0 10 0.011978 
0 11 0.005350 
0 12 0.001471 
0 13 0.000366 
0 14 0.000083 
0 15 0.000017 
0 16 0.000003 
0 17 0.000001 
0 18 0.000000 
0 19 0.000000 
0 20 0.000000 
0 21 0.000000 
0 22 0.000000 
0 23 0.000000 
0 24 0.000000 
0 25 0.000000 
0 26 0.000000 
0 27 0.000000 
0 28 0.000000 
0 29 0.000000 
0 30 0.000000 
0 31 0.000000 
0 32 0.000000 
0 33 0.000000 
0 34 0.000000 
0 35 0.000000 
0 36 0.000000 
0 37 0.000000 
0 38 0.000000 
0 39 0.000000 
0 40 0.000000 
0 41 0.000000 
0 42 0.000000 
1 0 100.000000 
1 1 60.202913 
1 2 29.228261 
1 3 15.215340 
1 4 7.908120 
1 5 3.927331 
1 6 1.821321 
1 7 0.778828 
1 8 0.304814 
1 9 0.108690 
1 10 0.035210 
1 11 0.015732 
1 12 0.004328 
1 13 0.001078 
1 14 0.000243 
1 15 0.000050 
1 16 0.000009 
1 17 0.000002 
1 18 0.000000 
1 19 0.000000 
1 20 0.000000 
1 21 0.000000 
1 22 0.000000 
1 23 0.000000 
1 24 0.000000 
1 25 0.000000 
1 26 0.000000 
1 27 0.000000 
1 28 0.000000 
1 29 0.000000 
1 30 0.000000 
1 31 0.000000 
1 32 0.000000 
1 33 0.000000 
1 34 0.000000 
1 35 0.000000 
1 36 0.000000 
1 37 0.000000 
1 38 0.000000 
1 39 0.000000 
1 40 0.000000 
1 41 0.000000 
1 42 0.000000 
2 0 100.000000 
2 1 74.962860 
2 2 45.245364 
2 3 25.911375 
2 4 14.059585 
2 5 7.135695 
2 6 3.349790 
2 7 1.443092 
2 8 0.567512 
2 9 0.203024 
2 10 0.065921 
2 11 0.029488 
2 12 0.008123 
2 13 0.002026 
2 14 0.000457 
2 15 0.000093 
2 16 0.000017 
2 17 0.000003 
2 18 0.000000 
2 19 0.000000 
2 20 0.000000 
2 21 0.000000 
2 22 0.000000 
2 23 0.000000 
2 24 0.000000 
2 25 0.000000 
2 26 0.000000 
2 27 0.000000 
2 28 0.000000 
2 29 0.000000 
2 30 0.000000 
2 31 0.000000 
2 32 0.000000 
2 33 0.000000 
2 34 0.000000 
2 35 0.000000 
2 36 0.000000 
2 37 0.000000 
2 38 0.000000 
2 39 0.000000 
2 40 0.000000 
2 41 0.000000 
2 42 0.000000 
3 0 100.000000 
3 1 79.558758 
3 2 52.442542 
3 3 31.915328 
3 4 17.967840 
3 5 9.324246 
3 6 4.438278 
3 7 1.929327 
3 8 0.763369 
3 9 0.274258 
3 10 0.089325 
3 11 0.040020 
3 12 0.011045 
3 13 0.002758 
3 14 0.000623 
3 15 0.000127 
3 16 0.000024 
3 17 0.000004 
3 18 0.000001 
3 19 0.000000 
3 20 0.000000 
3 21 0.000000 
3 22 0.000000 
3 23 0.000000 
3 24 0.000000 
3 25 0.000000 
3 26 0.000000 
3 27 0.000000 
3 28 0.000000 
3 29 0.000000 
3 30 0.000000 
3 31 0.000000 
3 32 0.000000 
3 33 0.000000 
3 34 0.000000 
3 35 0.000000 
3 36 0.000000 
3 37 0.000000 
3 38 0.000000 
3 39 0.000000 
3 40 0.000000 
3 41 0.000000 
3 42 0.000000 
4 0 100.000000 
4 1 81.254903 
4 2 55.529026 
4 3 34.878999 
4 4 20.104403 
4 5 10.606760 
4 6 5.106871 
4 7 2.237820 
4 8 0.890496 
4 9 0.321260 
4 10 0.104954 
4 11 0.047097 
4 12 0.013023 
4 13 0.003257 
4 14 0.000737 
4 15 0.000151 
4 16 0.000028 
4 17 0.000005 
4 18 0.000001 
4 19 0.000000 
4 20 0.000000 
4 21 0.000000 
4 22 0.000000 
4 23 0.000000 
4 24 0.000000 
4 25 0.000000 
4 26 0.000000 
4 27 0.000000 
4 28 0.000000 
4 29 0.000000 
4 30 0.000000 
4 31 0.000000 
4 32 0.000000 
4 33 0.000000 
4 34 0.000000 
4 35 0.000000 
4 36 0.000000 
4 37 0.000000 
4 38 0.000000 
4 39 0.000000 
4 40 0.000000 
4 41 0.000000 
4 42 0.000000 
5 0 100.000000 
5 1 81.911690 
5 2 56.810474 
5 3 36.217196 
5 4 21.143115 
5 5 11.267450 
5 6 5.466603 
5 7 2.409242 
5 8 0.962851 
5 9 0.348496 
5 10 0.114134 
5 11 0.051285 
5 12 0.014203 
5 13 0.003557 
5 14 0.000805 
5 15 0.000165 
5 16 0.000031 
5 17 0.000005 
5 18 0.000001 
5 19 0.000000 
5 20 0.000000 
5 21 0.000000 
5 22 0.000000 
5 23 0.000000 
5 24 0.000000 
5 25 0.000000 
5 26 0.000000 
5 27 0.000000 
5 28 0.000000 
5 29 0.000000 
5 30 0.000000 
5 31 0.000000 
5 32 0.000000 
5 33 0.000000 
5 34 0.000000 
5 35 0.000000 
5 36 0.000000 
5 37 0.000000 
5 38 0.000000 
5 39 0.000000 
5 40 0.000000 
5 41 0.000000 
5 42 0.000000 
6 0 100.000000 
6 1 82.162660 
6 2 57.318540 
6 3 36.775645 
6 4 21.599500 
6 5 11.571126 
6 6 5.638164 
6 7 2.493425 
6 8 0.999208 
6 9 0.362428 
6 10 0.118896 
6 11 0.053473 
6 12 0.014826 
6 13 0.003716 
6 14 0.000842 
6 15 0.000173 
6 16 0.000032 
6 17 0.000005 
6 18 0.000001 
6 19 0.000000 
6 20 0.000000 
6 21 0.000000 
6 22 0.000000 
6 23 0.000000 
6 24 0.000000 
6 25 0.000000 
6 26 0.000000 
6 27 0.000000 
6 28 0.000000 
6 29 0.000000 
6 30 0.000000 
6 31 0.000000 
6 32 0.000000 
6 33 0.000000 
6 34 0.000000 
6 35 0.000000 
6 36 0.000000 
6 37 0.000000 
6 38 0.000000 
6 39 0.000000 
6 40 0.000000 
6 41 0.000000 
6 42 0.000000 
7 0 100.000000 
7 1 82.254316 
7 2 57.508144 
7 3 36.990961 
7 4 21.781900 
7 5 11.696708 
7 6 5.711271 
7 7 2.530214 
7 8 1.015429 
7 9 0.368749 
7 10 0.121086 
7 11 0.054487 
7 12 0.015117 
7 13 0.003791 
7 14 0.000859 
7 15 0.000176 
7 16 0.000033 
7 17 0.000005 
7 18 0.000001 
7 19 0.000000 
7 20 0.000000 
7 21 0.000000 
7 22 0.000000 
7 23 0.000000 
7 24 0.000000 
7 25 0.000000 
7 26 0.000000 
7 27 0.000000 
7 28 0.000000 
7 29 0.000000 
7 30 0.000000 
7 31 0.000000 
7 32 0.000000 
7 33 0.000000 
7 34 0.000000 
7 35 0.000000 
7 36 0.000000 
7 37 0.000000 
7 38 0.000000 
7 39 0.000000 
7 40 0.000000 
7 41 0.000000 
7 42 0.000000 
8 0 100.000000 
8 1 82.285726 
8 2 57.574010 
8 3 37.067399 
8 4 21.848319 
8 5 11.743627 
8 6 5.739244 
8 7 2.544589 
8 8 1.021882 
8 9 0.371302 
8 10 0.121982 
8 11 0.054905 
8 12 0.015238 
8 13 0.003822 
8 14 0.000867 
8 15 0.000178 
8 16 0.000033 
8 17 0.000006 
8 18 0.000001 
8 19 0.000000 
8 20 0.000000 
8 21 0.000000 
8 22 0.000000 
8 23 0.000000 
8 24 0.000000 
8 25 0.000000 
8 26 0.000000 
8 27 0.000000 
8 28 0.000000 
8 29 0.000000 
8 30 0.000000 
8 31 0.000000 
8 32 0.000000 
8 33 0.000000 
8 34 0.000000 
8 35 0.000000 
8 36 0.000000 
8 37 0.000000 
8 38 0.000000 
8 39 0.000000 
8 40 0.000000 
8 41 0.000000 
8 42 0.000000 
9 0 100.000000 
9 1 82.295692 
9 2 57.595099 
9 3 37.092240 
9 4 21.870301 
9 5 11.759458 
9 6 5.748860 
9 7 2.549616 
9 8 1.024173 
9 9 0.372220 
9 10 0.122307 
9 11 0.055057 
9 12 0.015283 
9 13 0.003834 
9 14 0.000869 
9 15 0.000178 
9 16 0.000033 
9 17 0.000006 
9 18 0.000001 
9 19 0.000000 
9 20 0.000000 
9 21 0.000000 
9 22 0.000000 
9 23 0.000000 
9 24 0.000000 
9 25 0.000000 
9 26 0.000000 
9 27 0.000000 
9 28 0.000000 
9 29 0.000000 
9 30 0.000000 
9 31 0.000000 
9 32 0.000000 
9 33 0.000000 
9 34 0.000000 
9 35 0.000000 
9 36 0.000000 
9 37 0.000000 
9 38 0.000000 
9 39 0.000000 
9 40 0.000000 
9 41 0.000000 
9 42 0.000000 
10 0 100.000000 
10 1 82.298501 
10 2 57.601080 
10 3 37.099357 
10 4 21.876679 
10 5 11.764115 
10 6 5.751728 
10 7 2.551135 
10 8 1.024873 
10 9 0.372504 
10 10 0.122409 
10 11 0.055105 
10 12 0.015297 
10 13 0.003838 
10 14 0.000870 
10 15 0.000178 
10 16 0.000033 
10 17 0.000006 
10 18 0.000001 
10 19 0.000000 
10 20 0.000000 
10 21 0.000000 
10 22 0.000000 
10 23 0.000000 
10 24 0.000000 
10 25 0.000000 
10 26 0.000000 
10 27 0.000000 
10 28 0.000000 
10 29 0.000000 
10 30 0.000000 
10 31 0.000000 
10 32 0.000000 
10 33 0.000000 
10 34 0.000000 
10 35 0.000000 
10 36 0.000000 
10 37 0.000000 
10 38 0.000000 
10 39 0.000000 
10 40 0.000000 
10 41 0.000000 
10 42 0.000000 
11 0 100.000000 
11 1 82.298790 
11 2 57.601697 
11 3 37.100095 
11 4 21.877344 
11 5 11.764604 
11 6 5.752031 
11 7 2.551297 
11 8 1.024948 
11 9 0.372534 
11 10 0.122420 
11 11 0.055111 
11 12 0.015299 
11 13 0.003838 
11 14 0.000870 
11 15 0.000178 
11 16 0.000033 
11 17 0.000006 
11 18 0.000001 
11 19 0.000000 
11 20 0.000000 
11 21 0.000000 
11 22 0.000000 
11 23 0.000000 
11 24 0.000000 
11 25 0.000000 
11 26 0.000000 
11 27 0.000000 
11 28 0.000000 
11 29 0.000000 
11 30 0.000000 
11 31 0.000000 
11 32 0.000000 
11 33 0.000000 
11 34 0.000000 
11 35 0.000000 
11 36 0.000000 
11 37 0.000000 
11 38 0.000000 
11 39 0.000000 
11 40 0.000000 
11 41 0.000000 
11 42 0.000000 
12 0 100.000000 
12 1 82.297076 
12 2 57.598042 
12 3 37.095735 
12 4 21.873426 
12 5 11.761733 
12 6 5.750258 
12 7 2.550355 
12 8 1.024512 
12 9 0.372357 
12 10 0.122356 
12 11 0.055081 
12 12 0.015290 
12 13 0.003836 
12 14 0.000870 
12 15 0.000178 
12 16 0.000033 
12 17 0.000006 
12 18 0.000001 
12 19 0.000000 
12 20 0.000000 
12 21 0.000000 
12 22 0.000000 
12 23 0.000000 
12 24 0.000000 
12 25 0.000000 
12 26 0.000000 
12 27 0.000000 
12 28 0.000000 
12 29 0.000000 
12 30 0.000000 
12 31 0.000000 
12 32 0.000000 
12 33 0.000000 
12 34 0.000000 
12 35 0.000000 
12 36 0.000000 
12 37 0.000000 
12 38 0.000000 
12 39 0.000000 
12 40 0.000000 
12 41 0.000000 
12 42 0.000000 
13 0 100.000000 
13 1 82.290420 
13 2 57.583925 
13 3 37.079042 
13 4 21.858582 
13 5 11.750987 
13 6 5.743696 
13 7 2.546908 
13 8 1.022935 
13 9 0.371723 
13 10 0.122130 
13 11 0.054974 
13 12 0.015259 
13 13 0.003828 
13 14 0.000868 
13 15 0.000178 
13 16 0.000033 
13 17 0.000006 
13 18 0.000001 
13 19 0.000000 
13 20 0.000000 
13 21 0.000000 
13 22 0.000000 
13 23 0.000000 
13 24 0.000000 
13 25 0.000000 
13 26 0.000000 
13 27 0.000000 
13 28 0.000000 
13 29 0.000000 
13 30 0.000000 
13 31 0.000000 
13 32 0.000000 
13 33 0.000000 
13 34 0.000000 
13 35 0.000000 
13 36 0.000000 
13 37 0.000000 
13 38 0.000000 
13 39 0.000000 
13 40 0.000000 
13 41 0.000000 
13 42 0.000000 
14 0 100.000000 
14 1 82.268797 
14 2 57.538426 
14 3 37.025945 
14 4 21.812132 
14 5 11.717942 
14 6 5.723862 
14 7 2.536652 
14 8 1.018306 
14 9 0.369883 
14 10 0.121483 
14 11 0.054672 
14 12 0.015171 
14 13 0.003805 
14 14 0.000863 
14 15 0.000177 
14 16 0.000033 
14 17 0.000006 
14 18 0.000001 
14 19 0.000000 
14 20 0.000000 
14 21 0.000000 
14 22 0.000000 
14 23 0.000000 
14 24 0.000000 
14 25 0.000000 
14 26 0.000000 
14 27 0.000000 
14 28 0.000000 
14 29 0.000000 
14 30 0.000000 
14 31 0.000000 
14 32 0.000000 
14 33 0.000000 
14 34 0.000000 
14 35 0.000000 
14 36 0.000000 
14 37 0.000000 
14 38 0.000000 
14 39 0.000000 
14 40 0.000000 
14 41 0.000000 
14 42 0.000000 
15 0 100.000000 
15 1 82.204157 
15 2 57.404012 
15 3 36.872049 
15 4 21.680526 
15 5 11.626478 
15 6 5.670157 
15 7 2.509425 
15 8 1.006226 
15 9 0.365151 
15 10 0.119836 
15 11 0.053908 
15 12 0.014951 
15 13 0.003748 
15 14 0.000849 
15 15 0.000174 
15 16 0.000032 
15 17 0.000005 
15 18 0.000001 
15 19 0.000000 
15 20 0.000000 
15 21 0.000000 
15 22 0.000000 
15 23 0.000000 
15 24 0.000000 
15 25 0.000000 
15 26 0.000000 
15 27 0.000000 
15 28 0.000000 
15 29 0.000000 
15 30 0.000000 
15 31 0.000000 
15 32 0.000000 
15 33 0.000000 
15 34 0.000000 
15 35 0.000000 
15 36 0.000000 
15 37 0.000000 
15 38 0.000000 
15 39 0.000000 
15 40 0.000000 
15 41 0.000000 
15 42 0.000000 
16 0 100.000000 
16 1 82.023663 
16 2 57.035529 
16 3 36.461944 
16 4 21.340847 
16 5 11.397621 
16 6 5.539470 
16 7 2.444726 
16 8 0.978082 
16 9 0.354304 
16 10 0.116112 
16 11 0.052191 
16 12 0.014461 
16 13 0.003622 
16 14 0.000820 
16 15 0.000168 
16 16 0.000031 
16 17 0.000005 
16 18 0.000001 
16 19 0.000000 
16 20 0.000000 
16 21 0.000000 
16 22 0.000000 
16 23 0.000000 
16 24 0.000000 
16 25 0.000000 
16 26 0.000000 
16 27 0.000000 
16 28 0.000000 
16 29 0.000000 
16 30 0.000000 
16 31 0.000000 
16 32 0.000000 
16 33 0.000000 
16 34 0.000000 
16 35 0.000000 
16 36 0.000000 
16 37 0.000000 
16 38 0.000000 
16 39 0.000000 
16 40 0.000000 
16 41 0.000000 
16 42 0.000000 
17 0 100.000000 
17 1 81.545413 
17 2 56.088560 
17 3 35.453228 
17 4 20.542624 
17 5 10.881509 
17 6 5.254755 
17 7 2.307664 
17 8 0.919775 
17 9 0.332223 
17 10 0.108634 
17 11 0.048772 
17 12 0.013494 
17 13 0.003376 
17 14 0.000764 
17 15 0.000156 
17 16 0.000029 
17 17 0.000005 
17 18 0.000001 
17 19 0.000000 
17 20 0.000000 
17 21 0.000000 
17 22 0.000000 
17 23 0.000000 
17 24 0.000000 
17 25 0.000000 
17 26 0.000000 
17 27 0.000000 
17 28 0.000000 
17 29 0.000000 
17 30 0.000000 
17 31 0.000000 
17 32 0.000000 
17 33 0.000000 
17 34 0.000000 
17 35 0.000000 
17 36 0.000000 
17 37 0.000000 
17 38 0.000000 
17 39 0.000000 
17 40 0.000000 
17 41 0.000000 
17 42 0.000000 
18 0 100.000000 
18 1 80.310901 
18 2 53.776459 
18 3 33.158932 
18 4 18.842403 
18 5 9.839499 
18 6 4.703268 
18 7 2.050404 
18 8 0.812910 
18 9 0.292479 
18 10 0.095360 
18 11 0.042747 
18 12 0.011805 
18 13 0.002950 
18 14 0.000667 
18 15 0.000136 
18 16 0.000025 
18 17 0.000004 
18 18 0.000001 
18 19 0.000000 
18 20 0.000000 
18 21 0.000000 
18 22 0.000000 
18 23 0.000000 
18 24 0.000000 
18 25 0.000000 
18 26 0.000000 
18 27 0.000000 
18 28 0.000000 
18 29 0.000000 
18 30 0.000000 
18 31 0.000000 
18 32 0.000000 
18 33 0.000000 
18 34 0.000000 
18 35 0.000000 
18 36 0.000000 
18 37 0.000000 
18 38 0.000000 
18 39 0.000000 
18 40 0.000000 
18 41 0.000000 
18 42 0.000000 
19 0 100.000000 
19 1 77.051047 
19 2 48.331270 
19 3 28.359388 
19 4 15.599594 
19 5 7.979323 
19 6 3.763438 
19 7 1.626127 
19 8 0.640760 
19 9 0.229542 
19 10 0.074605 
19 11 0.033389 
19 12 0.009203 
19 13 0.002296 
19 14 0.000518 
19 15 0.000106 
19 16 0.000020 
19 17 0.000003 
19 18 0.000000 
19 19 0.000000 
19 20 0.000000 
19 21 0.000000 
19 22 0.000000 
19 23 0.000000 
19 24 0.000000 
19 25 0.000000 
19 26 0.000000 
19 27 0.000000 
19 28 0.000000 
19 29 0.000000 
19 30 0.000000 
19 31 0.000000 
19 32 0.000000 
19 33 0.000000 
19 34 0.000000 
19 35 0.000000 
19 36 0.000000 
19 37 0.000000 
19 38 0.000000 
19 39 0.000000 
19 40 0.000000 
19 41 0.000000 
19 42 0.000000 
20 0 100.000000 
20 1 67.337972 
20 2 35.945466 
20 3 19.368613 
20 4 10.206627 
20 5 5.101996 
20 6 2.374440 
20 7 1.017488 
20 8 0.398755 
20 9 0.142316 
20 10 0.046132 
20 11 0.020618 
20 12 0.005674 
20 13 0.001414 
20 14 0.000319 
20 15 0.000065 
20 16 0.000012 
20 17 0.000002 
20 18 0.000000 
20 19 0.000000 
20 20 0.000000 
20 21 0.000000 
20 22 0.000000 
20 23 0.000000 
20 24 0.000000 
20 25 0.000000 
20 26 0.000000 
20 27 0.000000 
20 28 0.000000 
20 29 0.000000 
20 30 0.000000 
20 31 0.000000 
20 32 0.000000 
20 33 0.000000 
20 34 0.000000 
20 35 0.000000 
20 36 0.000000 
20 37 0.000000 
20 38 0.000000 
20 39 0.000000 
20 40 0.000000 
20 41 0.000000 
20 42 0.000000 
EFO 
 pause 0.1 
set cbrange [-1.000000:101.000000] 
set palette defined (-1 "#0000FF", 101 "#FF0000") 
plot "-" using 2:1:3 with image 
0 0 100.000000 
0 1 29.900608 
0 2 11.542435 
0 3 6.141719 
0 4 3.523329 
0 5 2.025889 
0 6 1.132987 
0 7 0.606986 
0 8 0.308814 
0 9 0.148401 
0 10 0.067121 
0 11 0.038194 
0 12 0.015539 
0 13 0.005921 
0 14 0.002111 
0 15 0.000704 
0 16 0.000219 
0 17 0.000064 
0 18 0.000017 
0 19 0.000004 
0 20 0.000001 
0 21 0.000000 
0 22 0.000000 
0 23 0.000000 
0 24 0.000000 
0 25 0.000000 
0 26 0.000000 
0 27 0.000000 
0 28 0.000000 
0 29 0.000000 
0 30 0.000000 
0 31 0.000000 
0 32 0.000000 
0 33 0.000000 
0 34 0.000000 
0 35 0.000000 
0 36 0.000000 
0 37 0.000000 
0 38 0.000000 
0 39 0.000000 
0 40 0.000000 
0 41 0.000000 
0 42 0.000000 
1 0 100.000000 
1 1 60.975333 
1 2 30.958933 
1 3 17.475761 
